SID,CB,block,trial,memrich,mondrich,eye,loc,image,urban,resp,corr,RT,cond,phase,locrep,eyerep
5,1,6,47,3,2,2,4,5,1,1,1,1283.334151,3,1,1,0
5,1,6,48,3,2,2,3,3,1,1,1,1557.038117,3,1,0,1
5,1,7,1,3,2,1,1,3,1,1,1,2347.14799,1,1,0,0
5,1,7,2,3,2,1,2,7,2,2,1,1107.030727,3,1,0,1
5,1,7,3,3,2,2,3,4,1,1,1,1315.764771,3,1,1,0
5,1,7,4,3,2,1,3,2,1,1,1,1100.120193,3,1,0,0
5,1,7,5,3,2,1,1,1,1,1,1,876.9357433,1,1,0,1
5,1,7,6,3,2,1,1,9,2,2,1,911.033483,1,1,1,1
5,1,7,7,3,2,2,1,1,1,1,1,968.4776403,1,1,0,0
5,1,7,8,3,2,1,1,4,1,1,1,1022.875135,1,1,0,0
5,1,7,9,3,2,2,4,2,1,1,1,1370.729407,3,1,0,0
5,1,7,10,3,2,1,1,8,2,2,1,3105.237932,1,1,0,0
5,1,7,11,3,2,2,1,5,1,1,1,1018.259456,1,1,0,0
5,1,7,12,3,2,2,1,6,2,2,1,1038.693542,1,1,1,1
5,1,7,13,3,2,1,1,6,2,2,1,1234.099279,1,1,0,0
5,1,7,14,3,2,1,1,9,2,2,1,846.1161386,1,1,1,1
5,1,7,15,3,2,1,2,7,2,2,1,1449.319382,3,1,0,1
5,1,7,16,3,2,2,3,8,2,2,1,2812.479742,3,1,1,0
5,1,7,17,3,2,1,4,3,1,1,1,1033.770087,2,1,0,0
5,1,7,18,3,2,2,3,10,2,2,1,1805.141207,3,1,0,0
5,1,7,19,3,2,2,1,2,1,1,1,1146.441452,1,1,0,1
5,1,7,20,3,2,1,4,1,1,1,1,2770.507423,2,1,1,0
5,1,7,21,3,2,2,1,8,2,2,1,1376.609212,1,1,1,0
5,1,7,22,3,2,2,2,6,2,2,1,3959.23474,2,1,0,1
5,1,7,23,3,2,2,2,5,1,1,1,926.1279751,2,1,1,1
5,1,7,24,3,2,2,1,3,1,1,1,822.0201586,1,1,0,1
5,1,7,25,3,2,1,3,7,2,2,1,1938.460818,3,1,0,0
5,1,7,26,3,2,1,4,10,2,2,1,1058.363959,2,1,0,1
5,1,7,27,3,2,2,2,4,1,1,1,1429.108434,2,1,0,0
5,1,7,28,3,2,1,1,5,1,1,1,1041.312524,1,1,1,0
5,1,7,29,3,2,2,1,9,2,2,1,1365.107364,1,1,0,0
5,1,7,30,3,2,2,1,4,1,1,1,939.7044261,1,1,1,1
5,1,7,31,3,2,2,1,6,2,2,1,3355.373305,1,1,1,1
5,1,7,32,3,2,2,2,8,2,2,1,2258.636084,2,1,0,1
5,1,7,33,3,2,2,1,10,2,2,1,1317.566223,1,1,0,1
5,1,7,34,3,2,1,1,9,2,2,1,1277.383814,1,1,0,0
5,1,7,35,3,2,1,4,7,2,2,1,3448.102384,2,1,0,1
5,1,7,36,3,2,1,2,1,1,1,1,1219.512938,3,1,0,1
5,1,7,37,3,2,2,4,9,2,2,1,1711.881855,3,1,0,0
5,1,7,38,3,2,1,2,2,1,1,1,1088.266006,3,1,0,0
5,1,7,39,3,2,2,4,6,2,2,1,2362.681063,3,1,0,0
5,1,7,40,3,2,2,1,10,2,2,1,3057.610869,1,1,0,1
5,1,7,41,3,2,1,1,3,1,1,1,916.2506079,1,1,0,0
5,1,7,42,3,2,1,1,8,2,2,1,900.5245338,1,1,1,1
5,1,7,43,3,2,1,3,3,1,1,1,1405.77452,3,1,0,1
5,1,7,44,3,2,2,1,1,1,1,1,1586.487477,1,1,0,0
5,1,7,45,3,2,1,1,5,1,1,1,744.1079319,1,1,0,0
5,1,7,46,3,2,1,3,7,2,2,1,1223.984347,3,1,0,1
5,1,7,47,3,2,2,4,2,1,1,1,3692.165272,3,1,1,0
5,1,7,48,3,2,2,3,4,1,1,1,1853.99232,3,1,0,1
5,1,8,1,3,2,1,1,2,1,1,1,1952.760222,1,1,0,0
5,1,8,2,3,2,1,2,9,2,2,1,1151.633249,3,1,0,1
5,1,8,3,3,2,2,3,4,1,1,1,1414.752925,3,1,1,0
5,1,8,4,3,2,1,3,5,1,1,1,1515.161016,3,1,0,0
5,1,8,5,3,2,1,1,1,1,1,1,1291.258423,1,1,0,1
5,1,8,6,3,2,1,1,10,2,2,1,973.3061977,1,1,1,1
5,1,8,7,3,2,2,1,2,1,1,1,1371.257115,1,1,0,0
5,1,8,8,3,2,1,1,1,1,1,1,801.957648,1,1,0,0
5,1,8,9,3,2,2,4,5,1,1,1,982.9065665,3,1,0,0
5,1,8,10,3,2,1,1,8,2,2,1,1252.107064,1,1,0,0
5,1,8,11,3,2,2,1,3,1,1,1,1407.02999,1,1,0,0
5,1,8,12,3,2,2,1,6,2,2,1,1748.068945,1,1,1,1
5,1,8,13,3,2,1,1,9,2,2,1,850.9902214,1,1,0,0
5,1,8,14,3,2,1,1,10,2,2,1,2110.433576,1,1,1,1
5,1,8,15,3,2,1,2,8,2,2,1,1439.091919,3,1,0,1
5,1,8,16,3,2,2,3,6,2,2,1,2739.235773,3,1,1,0
5,1,8,17,3,2,1,4,4,1,1,1,1074.37729,2,1,0,0
5,1,8,18,3,2,2,3,7,2,2,1,964.754191,3,1,0,0
5,1,8,19,3,2,2,1,4,1,1,1,819.1908631,1,1,0,1
5,1,8,20,3,2,1,4,5,1,1,1,759.564061,2,1,1,0
5,1,8,21,3,2,2,1,10,2,2,1,5735.043606,1,1,1,0
5,1,8,22,3,2,2,2,7,2,2,1,1598.490423,2,1,0,1
5,1,8,23,3,2,2,2,2,1,1,1,1315.761885,2,1,1,1
5,1,8,24,3,2,2,1,1,1,1,1,1060.133351,1,1,0,1
5,1,8,25,3,2,1,3,6,2,2,1,2807.232802,3,1,0,0
5,1,8,26,3,2,1,4,9,2,2,1,1075.87866,2,1,0,1
5,1,8,27,3,2,2,2,3,1,1,1,686.0517494,2,1,0,0
5,1,8,28,3,2,1,1,2,1,1,1,1583.562001,1,1,1,0
5,1,8,29,3,2,2,1,8,2,2,1,1165.3809,1,1,0,0
5,1,8,30,3,2,2,1,3,1,1,1,819.8612379,1,1,1,1
5,1,8,31,3,2,2,1,9,2,2,1,2192.424798,1,1,1,1
5,1,8,32,3,2,2,2,8,2,2,1,1254.05503,2,1,0,1
5,1,8,33,3,2,2,1,10,2,2,1,3017.098563,1,1,0,1
5,1,8,34,3,2,1,1,7,2,2,1,885.2816038,1,1,0,0
5,1,8,35,3,2,1,4,6,2,2,1,647.0372868,2,1,0,1
5,1,8,36,3,2,1,2,4,1,1,1,1082.256678,3,1,0,1
5,1,8,37,3,2,2,4,10,2,2,1,2420.485895,3,1,0,0
5,1,8,38,3,2,1,2,5,1,1,1,1304.33089,3,1,0,0
5,1,8,39,3,2,2,4,8,2,2,1,1577.659434,3,1,0,0
5,1,8,40,3,2,2,1,9,2,2,1,1959.909283,1,1,0,1
5,1,8,41,3,2,1,1,1,1,2,0,743.0371277,1,1,0,0
5,1,8,42,3,2,1,1,6,2,2,1,1494.441597,1,1,1,1
5,1,8,43,3,2,1,3,3,1,1,1,1384.031744,3,1,0,1
5,1,8,44,3,2,2,1,4,1,1,1,877.2528165,1,1,0,0
5,1,8,45,3,2,1,1,2,1,1,1,743.5116158,1,1,0,0
5,1,8,46,3,2,1,3,7,2,2,1,1335.17999,3,1,0,1
5,1,8,47,3,2,2,4,5,1,1,1,1719.181598,3,1,1,0
5,1,8,48,3,2,2,3,1,1,1,1,4127.46289,3,1,0,1
5,1,9,1,3,2,1,1,1,1,1,1,1265.127915,1,1,0,0
5,1,9,2,3,2,1,2,8,2,2,1,1179.580918,3,1,0,1
5,1,9,3,3,2,2,3,4,1,1,1,1009.913595,3,1,1,0
5,1,9,4,3,2,1,3,3,1,1,1,1366.567056,3,1,0,0
5,1,9,5,3,2,1,1,2,1,1,1,1132.767859,1,1,0,1
5,1,9,6,3,2,1,1,9,2,2,1,732.3457568,1,1,1,1
5,1,9,7,3,2,2,1,1,1,1,1,2756.522849,1,1,0,0
5,1,9,8,3,2,1,1,3,1,1,1,731.0553417,1,1,0,0
5,1,9,9,3,2,2,4,2,1,1,1,1187.028457,3,1,0,0
5,1,9,10,3,2,1,1,6,2,2,1,1136.395769,1,1,0,0
5,1,9,11,3,2,2,1,4,1,1,1,1104.257537,1,1,0,0
5,1,9,12,3,2,2,1,7,2,2,1,1001.053492,1,1,1,1
5,1,9,13,3,2,1,1,6,2,2,1,886.1770399,1,1,0,0
5,1,9,14,3,2,1,1,10,2,2,1,887.3882669,1,1,1,1
5,1,9,15,3,2,1,2,8,2,2,1,793.1456347,3,1,0,1
5,1,9,16,3,2,2,3,7,2,2,1,2167.164078,3,1,1,0
5,1,9,17,3,2,1,4,5,1,2,0,1245.385363,2,1,0,0
5,1,9,18,3,2,2,3,9,2,2,1,1504.366092,3,1,0,0
5,1,9,19,3,2,2,1,5,1,1,1,961.2958783,1,1,0,1
5,1,9,20,3,2,1,4,4,1,1,1,728.5540199,2,1,1,0
5,1,9,21,3,2,2,1,9,2,2,1,1408.55284,1,1,1,0
5,1,9,22,3,2,2,2,7,2,2,1,1213.463215,2,1,0,1
5,1,9,23,3,2,2,2,1,1,1,1,8195.183241,2,1,1,1
5,1,9,24,3,2,2,1,2,1,1,1,824.9219097,1,1,0,1
5,1,9,25,3,2,1,3,8,2,2,1,1317.235363,3,1,0,0
5,1,9,26,3,2,1,4,10,2,2,1,709.9502396,2,1,0,1
5,1,9,27,3,2,2,2,3,1,1,1,1326.433058,2,1,0,0
5,1,9,28,3,2,1,1,1,1,1,1,1246.773561,1,1,1,0
5,1,9,29,3,2,2,1,6,2,2,1,746.3877189,1,1,0,0
5,1,9,30,3,2,2,1,2,1,1,1,1106.293347,1,1,1,1
5,1,9,31,3,2,2,1,8,2,2,1,850.9091095,1,1,1,1
5,1,9,32,3,2,2,2,7,2,2,1,2670.287844,2,1,0,1
5,1,9,33,3,2,2,1,6,2,2,1,3112.500485,1,1,0,1
5,1,9,34,3,2,1,1,9,2,2,1,1409.88846,1,1,0,0
5,1,9,35,3,2,1,4,10,2,2,1,1142.457355,2,1,0,1
5,1,9,36,3,2,1,2,5,1,1,1,1726.472043,3,1,0,1
5,1,9,37,3,2,2,4,7,2,2,1,1470.482833,3,1,0,0
5,1,9,38,3,2,1,2,4,1,1,1,1321.280695,3,1,0,0
5,1,9,39,3,2,2,4,8,2,1,0,3129.541981,3,1,0,0
5,1,9,40,3,2,2,1,10,2,2,1,1873.4614,1,1,0,1
5,1,9,41,3,2,1,1,3,1,1,1,819.7156854,1,1,0,0
5,1,9,42,3,2,1,1,9,2,2,1,783.9777556,1,1,1,1
5,1,9,43,3,2,1,3,2,1,1,1,1269.386125,3,1,0,1
5,1,9,44,3,2,2,1,4,1,1,1,1144.094338,1,1,0,0
5,1,9,45,3,2,1,1,1,1,1,1,2407.929914,1,1,0,0
5,1,9,46,3,2,1,3,6,2,2,1,1661.057448,3,1,0,1
5,1,9,47,3,2,2,4,3,1,1,1,1311.847679,3,1,1,0
5,1,9,48,3,2,2,3,5,1,1,1,1600.695189,3,1,0,1
5,1,10,1,3,2,1,1,5,1,1,1,2073.938389,1,1,0,0
5,1,10,2,3,2,1,2,9,2,2,1,1260.258961,3,1,0,1
5,1,10,3,3,2,2,3,2,1,1,1,1415.187338,3,1,1,0
5,1,10,4,3,2,1,3,1,1,1,1,1595.73198,3,1,0,0
5,1,10,5,3,2,1,1,3,1,1,1,1545.173991,1,1,0,1
5,1,10,6,3,2,1,1,10,2,2,1,1169.272344,1,1,1,1
5,1,10,7,3,2,2,1,4,1,1,1,1103.52753,1,1,0,0
5,1,10,8,3,2,1,1,3,1,1,1,800.0609782,1,1,0,0
5,1,10,9,3,2,2,4,2,1,1,1,2301.180994,3,1,0,0
5,1,10,10,3,2,1,1,8,2,2,1,830.4317424,1,1,0,0
5,1,10,11,3,2,2,1,5,1,1,1,3274.78535,1,1,0,0
5,1,10,12,3,2,2,1,7,2,2,1,1061.245512,1,1,1,1
5,1,10,13,3,2,1,1,6,2,2,1,712.0168277,1,1,0,0
5,1,10,14,3,2,1,1,8,2,2,1,4857.174276,1,1,1,1
5,1,10,15,3,2,1,2,9,2,2,1,1412.375034,3,1,0,1
5,1,10,16,3,2,2,3,10,2,2,1,2073.673894,3,1,1,0
5,1,10,17,3,2,1,4,1,1,1,1,779.6230449,2,1,0,0
5,1,10,18,3,2,2,3,7,2,2,1,1122.207293,3,1,0,0
5,1,10,19,3,2,2,1,2,1,1,1,978.1440527,1,1,0,1
5,1,10,20,3,2,1,4,1,1,1,1,824.3464327,2,1,1,0
5,1,10,21,3,2,2,1,10,2,2,1,908.6283415,1,1,1,0
5,1,10,22,3,2,2,2,8,2,2,1,1237.581957,2,1,0,1
5,1,10,23,3,2,2,2,5,1,1,1,1129.511524,2,1,1,1
5,1,10,24,3,2,2,1,3,1,2,0,3905.766345,1,1,0,1
5,1,10,25,3,2,1,3,9,2,2,1,4306.724811,3,1,0,0
5,1,10,26,3,2,1,4,7,2,2,1,1068.283966,2,1,0,1
5,1,10,27,3,2,2,2,4,1,1,1,1262.004949,2,1,0,0
5,1,10,28,3,2,1,1,5,1,1,1,1273.103482,1,1,1,0
5,1,10,29,3,2,2,1,6,2,2,1,1475.584221,1,1,0,0
5,1,10,30,3,2,2,1,4,1,1,1,3470.108693,1,1,1,1
5,1,10,31,3,2,2,1,7,2,2,1,1144.412694,1,1,1,1
5,1,10,32,3,2,2,2,6,2,2,1,1559.95141,2,1,0,1
5,1,10,33,3,2,2,1,9,2,1,0,999.2869855,1,1,0,1
5,1,10,34,3,2,1,1,10,2,2,1,1411.627074,1,1,0,0
5,1,10,35,3,2,1,4,8,2,2,1,704.6090427,2,1,0,1
5,1,10,36,3,2,1,2,2,1,1,1,2097.688441,3,1,0,1
5,1,10,37,3,2,2,4,9,2,2,1,2179.07437,3,1,0,0
5,1,10,38,3,2,1,2,1,1,1,1,1337.192076,3,1,0,0
5,1,10,39,3,2,2,4,6,2,2,1,1417.005781,3,1,0,0
5,1,10,40,3,2,2,1,10,2,2,1,2197.300804,1,1,0,1
5,1,10,41,3,2,1,1,3,1,1,1,1019.191761,1,1,0,0
5,1,10,42,3,2,1,1,7,2,2,1,3111.149476,1,1,1,1
5,1,10,43,3,2,1,3,3,1,1,1,1680.240553,3,1,0,1
5,1,10,44,3,2,2,1,5,1,1,1,770.7619797,1,1,0,0
5,1,10,45,3,2,1,1,1,1,1,1,1528.766001,1,1,0,0
5,1,10,46,3,2,1,3,8,2,2,1,1905.118091,3,1,0,1
5,1,10,47,3,2,2,4,4,1,1,1,1186.177264,3,1,1,0
5,1,10,48,3,2,2,3,2,1,1,1,2496.007728,3,1,0,1
5,1,11,1,3,2,1,1,1,1,1,1,1711.525027,1,1,0,0
5,1,11,2,3,2,1,2,8,2,2,1,1184.096249,3,1,0,1
5,1,11,3,3,2,2,3,4,1,1,1,1118.045904,3,1,1,0
5,1,11,4,3,2,1,3,5,1,1,1,1238.310681,3,1,0,0
5,1,11,5,3,2,1,1,2,1,1,1,2426.275291,1,1,0,1
5,1,11,6,3,2,1,1,10,2,2,1,670.3013096,1,1,1,1
5,1,11,7,3,2,2,1,4,1,1,1,768.2260333,1,1,0,0
5,1,11,8,3,2,1,1,5,1,1,1,1270.494439,1,1,0,0
5,1,11,9,3,2,2,4,3,1,1,1,2185.398847,3,1,0,0
5,1,11,10,3,2,1,1,9,2,2,1,1302.545468,1,1,0,0
5,1,11,11,3,2,2,1,2,1,1,1,871.5426088,1,1,0,0
5,1,11,12,3,2,2,1,7,2,2,1,1161.783126,1,1,1,1
5,1,11,13,3,2,1,1,10,2,2,1,664.6526572,1,1,0,0
5,1,11,14,3,2,1,1,7,2,2,1,659.3079334,1,1,1,1
5,1,11,15,3,2,1,2,6,2,2,1,902.3375271,3,1,0,1
5,1,11,16,3,2,2,3,9,2,2,1,966.7204313,3,1,1,0
5,1,11,17,3,2,1,4,1,1,1,1,708.9996606,2,1,0,0
5,1,11,18,3,2,2,3,8,2,2,1,1397.985221,3,1,0,0
5,1,11,19,3,2,2,1,5,1,1,1,1035.307043,1,1,0,1
5,1,11,20,3,2,1,4,3,1,1,1,2726.657991,2,1,1,0
5,1,11,21,3,2,2,1,7,2,2,1,6031.859952,1,1,1,0
5,1,11,22,3,2,2,2,6,2,2,1,1755.307133,2,1,0,1
5,1,11,23,3,2,2,2,4,1,1,1,866.3498496,2,1,1,1
5,1,11,24,3,2,2,1,1,1,1,1,1340.570238,1,1,0,1
5,1,11,25,3,2,1,3,9,2,2,1,1388.217178,3,1,0,0
5,1,11,26,3,2,1,4,8,2,2,1,1210.188606,2,1,0,1
5,1,11,27,3,2,2,2,2,1,1,1,830.7933793,2,1,0,0
5,1,11,28,3,2,1,1,2,1,1,1,787.353033,1,1,1,0
5,1,11,29,3,2,2,1,10,2,2,1,3568.828826,1,1,0,0
5,1,11,30,3,2,2,1,5,1,1,1,1815.410027,1,1,1,1
5,1,11,31,3,2,2,1,7,2,2,1,707.8647364,1,1,1,1
5,1,11,32,3,2,2,2,8,2,2,1,1924.900077,2,1,0,1
5,1,11,33,3,2,2,1,9,2,2,1,2364.765387,1,1,0,1
5,1,11,34,3,2,1,1,10,2,2,1,2579.498075,1,1,0,0
5,1,11,35,3,2,1,4,6,2,2,1,874.1160654,2,1,0,1
5,1,11,36,3,2,1,2,1,1,1,1,1172.050023,3,1,0,1
5,1,11,37,3,2,2,4,8,2,2,1,1770.400022,3,1,0,0
5,1,11,38,3,2,1,2,4,1,1,1,928.6777074,3,1,0,0
5,1,11,39,3,2,2,4,7,2,2,1,2297.085649,3,1,0,0
5,1,11,40,3,2,2,1,10,2,2,1,2130.847785,1,1,0,1
5,1,11,41,3,2,1,1,3,1,1,1,2979.277374,1,1,0,0
5,1,11,42,3,2,1,1,9,2,2,1,697.4891566,1,1,1,1
5,1,11,43,3,2,1,3,1,1,1,1,771.3746466,3,1,0,1
5,1,11,44,3,2,2,1,2,1,1,1,1097.470113,1,1,0,0
5,1,11,45,3,2,1,1,5,1,1,1,779.3232838,1,1,0,0
5,1,11,46,3,2,1,3,6,2,2,1,1057.323932,3,1,0,1
5,1,11,47,3,2,2,4,3,1,2,0,1268.568915,3,1,1,0
5,1,11,48,3,2,2,3,4,1,1,1,2062.345811,3,1,0,1
5,1,12,1,3,2,1,1,2,1,1,1,1537.553648,1,1,0,0
5,1,12,2,3,2,1,2,7,2,2,1,1513.005943,3,1,0,1
5,1,12,3,3,2,2,3,3,1,1,1,2433.996302,3,1,1,0
5,1,12,4,3,2,1,3,1,1,1,1,2181.806524,3,1,0,0
5,1,12,5,3,2,1,1,4,1,1,1,827.4075221,1,1,0,1
5,1,12,6,3,2,1,1,6,2,2,1,1415.709916,1,1,1,1
5,1,12,7,3,2,2,1,4,1,1,1,1452.012102,1,1,0,0
5,1,12,8,3,2,1,1,2,1,1,1,783.1509281,1,1,0,0
5,1,12,9,3,2,2,4,1,1,1,1,1580.942378,3,1,0,0
5,1,12,10,3,2,1,1,10,2,2,1,1498.841191,1,1,0,0
5,1,12,11,3,2,2,1,3,1,1,1,931.8926849,1,1,0,0
5,1,12,12,3,2,2,1,8,2,2,1,739.4409569,1,1,1,1
5,1,12,13,3,2,1,1,10,2,2,1,1083.184815,1,1,0,0
5,1,12,14,3,2,1,1,9,2,2,1,644.9036933,1,1,1,1
5,1,12,15,3,2,1,2,7,2,2,1,1424.279876,3,1,0,1
5,1,12,16,3,2,2,3,8,2,2,1,2580.601901,3,1,1,0
5,1,12,17,3,2,1,4,5,1,1,1,1675.050679,2,1,0,0
5,1,12,18,3,2,2,3,6,2,2,1,1821.786441,3,1,0,0
5,1,12,19,3,2,2,1,5,1,1,1,3114.142919,1,1,0,1
5,1,12,20,3,2,1,4,2,1,1,1,1851.297677,2,1,1,0
5,1,12,21,3,2,2,1,8,2,2,1,3878.246997,1,1,1,0
5,1,12,22,3,2,2,2,7,2,2,1,1336.61211,2,1,0,1
5,1,12,23,3,2,2,2,3,1,1,1,1840.373551,2,1,1,1
5,1,12,24,3,2,2,1,1,1,1,1,1844.017811,1,1,0,1
5,1,12,25,3,2,1,3,6,2,2,1,1072.046528,3,1,0,0
5,1,12,26,3,2,1,4,10,2,2,1,1257.974365,2,1,0,1
5,1,12,27,3,2,2,2,4,1,1,1,924.9221985,2,1,0,0
5,1,12,28,3,2,1,1,3,1,1,1,3125.73742,1,1,1,0
5,1,12,29,3,2,2,1,9,2,2,1,725.6650929,1,1,0,0
5,1,12,30,3,2,2,1,1,1,2,0,1589.978812,1,1,1,1
5,1,12,31,3,2,2,1,9,2,2,1,1627.391556,1,1,1,1
5,1,12,32,3,2,2,2,10,2,2,1,3775.983914,2,1,0,1
5,1,12,33,3,2,2,1,7,2,2,1,790.3205073,1,1,0,1
5,1,12,34,3,2,1,1,8,2,2,1,771.8783093,1,1,0,0
5,1,12,35,3,2,1,4,6,2,2,1,930.444855,2,1,0,1
5,1,12,36,3,2,1,2,2,1,1,1,850.2445058,3,1,0,1
5,1,12,37,3,2,2,4,9,2,2,1,1949.370197,3,1,0,0
5,1,12,38,3,2,1,2,5,1,2,0,1452.42247,3,1,0,0
5,1,12,39,3,2,2,4,6,2,2,1,1879.131212,3,1,0,0
5,1,12,40,3,2,2,1,8,2,2,1,1649.872353,1,1,0,1
5,1,12,41,3,2,1,1,4,1,1,1,980.2699515,1,1,0,0
5,1,12,42,3,2,1,1,7,2,2,1,834.630321,1,1,1,1
5,1,12,43,3,2,1,3,1,1,2,0,1198.675858,3,1,0,1
5,1,12,44,3,2,2,1,4,1,1,1,1083.464699,1,1,0,0
5,1,12,45,3,2,1,1,3,1,1,1,836.5875843,1,1,0,0
5,1,12,46,3,2,1,3,10,2,2,1,1040.187538,3,1,0,1
5,1,12,47,3,2,2,4,2,1,1,1,883.9325188,3,1,1,0
5,1,12,48,3,2,2,3,5,1,1,1,1213.397813,3,1,0,1
5,1,13,1,3,2,1,1,3,1,1,1,841.9060188,1,1,0,0
5,1,13,2,3,2,1,2,10,2,2,1,1318.047443,3,1,0,1
5,1,13,3,3,2,2,3,1,1,1,1,877.9808993,3,1,1,0
5,1,13,4,3,2,1,3,2,1,1,1,1312.511001,3,1,0,0
5,1,13,5,3,2,1,1,4,1,1,1,889.4064443,1,1,0,1
5,1,13,6,3,2,1,1,7,2,2,1,739.0200088,1,1,1,1
5,1,13,7,3,2,2,1,1,1,1,1,1202.555439,1,1,0,0
5,1,13,8,3,2,1,1,3,1,1,1,631.5282588,1,1,0,0
5,1,13,9,3,2,2,4,4,1,1,1,1362.774037,3,1,0,0
5,1,13,10,3,2,1,1,8,2,2,1,665.6744096,1,1,0,0
5,1,13,11,3,2,2,1,2,1,1,1,1276.343146,1,1,0,0
5,1,13,12,3,2,2,1,9,2,2,1,3798.869628,1,1,1,1
5,1,13,13,3,2,1,1,8,2,2,1,795.5283343,1,1,0,0
5,1,13,14,3,2,1,1,9,2,2,1,537.090702,1,1,1,1
5,1,13,15,3,2,1,2,6,2,2,1,1289.121303,3,1,0,1
5,1,13,16,3,2,2,3,7,2,2,1,2570.838347,3,1,1,0
5,1,13,17,3,2,1,4,5,1,1,1,840.7162719,2,1,0,0
5,1,13,18,3,2,2,3,10,2,2,1,1284.714655,3,1,0,0
5,1,13,19,3,2,2,1,2,1,1,1,821.9428943,1,1,0,1
5,1,13,20,3,2,1,4,4,1,1,1,698.5615639,2,1,1,0
5,1,13,21,3,2,2,1,8,2,2,1,1467.055939,1,1,1,0
5,1,13,22,3,2,2,2,7,2,2,1,1245.990015,2,1,0,1
5,1,13,23,3,2,2,2,1,1,1,1,1913.398229,2,1,1,1
5,1,13,24,3,2,2,1,3,1,1,1,1042.093506,1,1,0,1
5,1,13,25,3,2,1,3,10,2,2,1,1902.076559,3,1,0,0
5,1,13,26,3,2,1,4,6,2,2,1,822.7992167,2,1,0,1
5,1,13,27,3,2,2,2,5,1,1,1,2059.511707,2,1,0,0
5,1,13,28,3,2,1,1,2,1,1,1,678.1223479,1,1,1,0
5,1,13,29,3,2,2,1,9,2,2,1,1960.799269,1,1,0,0
5,1,13,30,3,2,2,1,4,1,1,1,1759.823747,1,1,1,1
5,1,13,31,3,2,2,1,8,2,2,1,1142.449981,1,1,1,1
5,1,13,32,3,2,2,2,6,2,2,1,1782.197463,2,1,0,1
5,1,13,33,3,2,2,1,9,2,2,1,1755.922044,1,1,0,1
5,1,13,34,3,2,1,1,7,2,2,1,1131.169026,1,1,0,0
5,1,13,35,3,2,1,4,10,2,2,1,651.467659,2,1,0,1
5,1,13,36,3,2,1,2,3,1,1,1,1222.109478,3,1,0,1
5,1,13,37,3,2,2,4,10,2,2,1,2962.796286,3,1,0,0
5,1,13,38,3,2,1,2,1,1,1,1,1225.803752,3,1,0,0
5,1,13,39,3,2,2,4,7,2,2,1,1069.901393,3,1,0,0
5,1,13,40,3,2,2,1,6,2,2,1,1111.841011,1,1,0,1
5,1,13,41,3,2,1,1,5,1,1,1,704.8533398,1,1,0,0
5,1,13,42,3,2,1,1,9,2,2,1,865.7990587,1,1,1,1
5,1,13,43,3,2,1,3,1,1,2,0,1620.150163,3,1,0,1
5,1,13,44,3,2,2,1,4,1,1,1,831.9940267,1,1,0,0
5,1,13,45,3,2,1,1,5,1,1,1,692.0610769,1,1,0,0
5,1,13,46,3,2,1,3,8,2,2,1,1149.667329,3,1,0,1
5,1,13,47,3,2,2,4,2,1,1,1,1516.58416,3,1,1,0
5,1,13,48,3,2,2,3,3,1,1,1,1901.049356,3,1,0,1
5,1,14,1,3,2,1,1,5,1,1,1,953.2475343,1,1,0,0
5,1,14,2,3,2,1,2,7,2,2,1,1424.125347,3,1,0,1
5,1,14,3,3,2,2,3,2,1,2,0,1500.893031,3,1,1,0
5,1,14,4,3,2,1,3,4,1,1,1,1253.547841,3,1,0,0
5,1,14,5,3,2,1,1,1,1,1,1,776.1669762,1,1,0,1
5,1,14,6,3,2,1,1,6,2,2,1,1318.511992,1,1,1,1
5,1,14,7,3,2,2,1,3,1,1,1,726.6573501,1,1,0,0
5,1,14,8,3,2,1,1,1,1,1,1,734.9512735,1,1,0,0
5,1,14,9,3,2,2,4,4,1,1,1,1206.532483,3,1,0,0
5,1,14,10,3,2,1,1,8,2,2,1,2803.657149,1,1,0,0
5,1,14,11,3,2,2,1,5,1,1,1,1136.687836,1,1,0,0
5,1,14,12,3,2,2,1,10,2,2,1,1080.384694,1,1,1,1
5,1,14,13,3,2,1,1,9,2,2,1,698.4948791,1,1,0,0
5,1,14,14,3,2,1,1,8,2,2,1,851.4175813,1,1,1,1
5,1,14,15,3,2,1,2,6,2,2,1,886.2988679,3,1,0,1
5,1,14,16,3,2,2,3,10,2,2,1,903.8725602,3,1,1,0
5,1,14,17,3,2,1,4,2,1,1,1,1032.820149,2,1,0,0
5,1,14,18,3,2,2,3,7,2,2,1,1140.40327,3,1,0,0
5,1,14,19,3,2,2,1,1,1,1,1,812.5332822,1,1,0,1
5,1,14,20,3,2,1,4,2,1,1,1,761.105506,2,1,1,0
5,1,14,21,3,2,2,1,8,2,2,1,2272.434069,1,1,1,0
5,1,14,22,3,2,2,2,6,2,2,1,2354.453183,2,1,0,1
5,1,14,23,3,2,2,2,3,1,2,0,1993.520352,2,1,1,1
5,1,14,24,3,2,2,1,5,1,1,1,806.7227269,1,1,0,1
5,1,14,25,3,2,1,3,10,2,2,1,1131.746748,3,1,0,0
5,1,14,26,3,2,1,4,9,2,2,1,731.7263575,2,1,0,1
5,1,14,27,3,2,2,2,4,1,1,1,1643.374431,2,1,0,0
5,1,14,28,3,2,1,1,1,1,1,1,774.6393168,1,1,1,0
5,1,14,29,3,2,2,1,7,2,2,1,1109.218823,1,1,0,0
